Time,Open,High,Low,Close,Volume,Percentage Change
2021-11-24,17.4600,17.7600,16.7000,16.7900,3909079,0.0000
2021-11-26,18.7800,21.6200,18.4900,20.9900,10080080,0.2501
2021-11-29,18.9200,19.0950,17.7000,18.1500,4898438,-0.1353
2021-11-30,19.2250,20.8600,18.8200,20.7000,9194416,0.1405
2021-12-01,19.3300,22.3800,18.6100,22.2900,7964711,0.0768
2021-12-02,21.6400,22.0300,20.5700,21.0500,9540686,-0.0556
2021-12-03,20.8100,24.6400,20.6900,22.8900,17670091,0.0874
2021-12-06,22.0600,22.8400,20.9700,21.0400,8911500,-0.0808
2021-12-07,19.8700,19.8800,18.4801,18.7700,4618137,-0.1079
2021-12-08,18.5700,18.8100,17.6000,17.6700,3342569,-0.0586
2021-12-09,17.6700,18.5000,17.3599,18.1600,4950267,0.0277
2021-12-10,17.2800,17.8500,16.9500,16.9800,4842305,-0.0650
2021-12-13,17.1700,17.8600,17.1200,17.6600,5542320,0.0400
2021-12-14,18.2600,18.8100,17.7800,17.9700,6028305,0.0176
2021-12-15,18.1200,18.8100,16.6300,16.6800,7660843,-0.0718
2021-12-16,16.3900,17.9600,16.3100,17.4000,6919805,0.0432
2021-12-17,18.1100,18.5000,17.2700,17.9600,7473299,0.0322
2021-12-20,19.6400,20.3300,18.4700,18.5800,6795518,0.0345
2021-12-21,18.0200,18.4500,17.5200,17.6900,3891743,-0.0479
2021-12-22,17.6600,17.6600,16.6700,16.6900,3643069,-0.0565
2021-12-23,16.5100,16.5800,16.3000,16.4800,3771665,-0.0126
2021-12-27,16.3500,16.5800,16.0200,16.1000,3526111,-0.0231
2021-12-28,16.0000,16.1600,15.6900,15.6900,4031196,-0.0255
2021-12-29,15.6700,15.8500,15.1500,15.3000,3736832,-0.0249
2021-12-30,15.1900,15.4200,14.9400,15.2900,2987984,-0.0007
2021-12-31,15.2500,15.4200,15.0100,15.1700,2818302,-0.0078
2022-01-03,14.9300,15.2300,14.6100,14.6200,3837309,-0.0363
2022-01-04,14.5300,15.0500,14.4800,14.6100,4294608,-0.0007
2022-01-05,14.7300,15.7800,14.3800,15.7300,6964470,0.0767
2022-01-06,15.8400,16.1000,15.3700,15.8400,7077246,0.0070
2022-01-07,15.8300,16.2300,15.3000,15.3800,5428530,-0.0290
2022-01-10,15.9800,16.8400,15.0400,15.0900,9485177,-0.0189
2022-01-11,15.2900,15.6300,14.5251,14.5700,4981956,-0.0345
2022-01-12,14.3600,14.6900,14.1200,14.4200,5358312,-0.0103
2022-01-13,14.3900,15.4300,14.2100,15.3300,5876373,0.0631
2022-01-14,15.8300,15.9100,14.9600,15.0800,6576132,-0.0163
2022-01-18,15.7300,16.3850,15.7000,16.2400,8838904,0.0769
2022-01-19,15.8900,16.7800,15.8300,16.6400,8507737,0.0246
2022-01-20,16.2300,17.4800,15.6000,17.3500,9808625,0.0427
2022-01-21,17.6800,18.9800,17.2900,18.9600,19047799,0.0928
2022-01-24,20.2500,22.7500,19.0300,19.3700,35023285,0.0216
2022-01-25,20.7000,21.4500,18.9300,19.5300,21984823,0.0083
2022-01-26,18.6300,20.3200,17.7800,19.8400,25604156,0.0159
2022-01-27,18.8400,20.5300,18.5000,20.0100,16633136,0.0086
2022-01-28,19.6000,20.4500,18.6600,18.7300,14189901,-0.0640
2022-01-31,18.9700,19.1200,17.4800,17.4800,9746605,-0.0667
2022-02-01,17.1700,17.6500,16.1700,16.1900,7453444,-0.0738
2022-02-02,16.0900,16.5200,15.7700,15.8700,8278786,-0.0198
2022-02-03,16.8600,17.9550,16.4100,17.7800,9945091,0.1204
2022-02-04,17.5700,18.1000,16.6000,17.1600,8904804,-0.0349
2022-02-07,16.7700,16.9450,16.3200,16.7000,6277908,-0.0268
2022-02-08,16.5400,16.8100,15.8500,15.9300,6545434,-0.0461
2022-02-09,15.4700,15.6400,15.2900,15.3200,6200058,-0.0383
2022-02-10,16.1000,17.1300,15.3500,16.7400,14214412,0.0927
2022-02-11,16.7100,19.5000,16.5900,18.9600,18507543,0.1326
2022-02-14,19.0500,20.2510,18.8100,18.9600,15266100,0.0000
2022-02-15,17.7000,18.1500,17.4300,17.4500,9277796,-0.0796
2022-02-16,17.7500,18.0800,16.7143,16.7700,9641035,-0.0390
2022-02-17,17.7500,18.8650,17.6700,18.7000,11741388,0.1151
2022-02-18,18.9200,19.6600,18.6225,19.1900,11418762,0.0262
2022-02-22,19.4400,20.1050,18.6900,19.0900,12872345,-0.0052
2022-02-23,18.5600,20.2400,18.5100,20.1500,10349269,0.0555
2022-02-24,22.4000,22.4200,19.4100,19.5200,15841208,-0.0313
2022-02-25,19.3800,19.7600,18.4800,18.7200,10060218,-0.0410
2022-02-28,20.1600,20.3900,19.2400,19.6500,7963336,0.0497
2022-03-01,20.1300,22.0300,19.8600,21.7600,10467499,0.1074
2022-03-02,21.4800,21.6300,20.1700,20.4000,6933542,-0.0625
2022-03-03,20.1500,21.0500,19.8800,20.5000,6872314,0.0049
2022-03-04,21.6400,22.3100,21.2700,21.3500,7576398,0.0415
2022-03-07,21.4500,23.3132,21.4500,23.2400,6536182,0.0885
2022-03-08,23.0600,23.9700,21.8000,23.0100,8984974,-0.0099
2022-03-09,21.8100,22.2300,21.4500,22.0700,6100019,-0.0409
2022-03-10,22.3900,22.4800,21.0900,21.1100,4569658,-0.0435
2022-03-11,20.4700,21.5900,20.4200,21.5100,4804814,0.0189
2022-03-14,21.4100,22.8700,20.7900,22.2000,9442825,0.0321
2022-03-15,21.9000,22.2200,21.0200,21.4700,13103546,-0.0329
2022-03-16,20.6200,20.9800,19.2600,19.2600,11328249,-0.1029
2022-03-17,19.3100,19.5300,18.7300,18.9600,7172381,-0.0156
2022-03-18,19.3000,19.4900,17.9500,18.0700,8183212,-0.0469
2022-03-21,18.0700,18.5350,17.4000,17.8800,8642123,-0.0105
2022-03-22,17.5800,17.7400,17.3900,17.5500,6024659,-0.0185
2022-03-23,18.0400,18.0700,17.4600,17.5200,7403267,-0.0017
2022-03-24,17.4700,17.7200,16.9900,17.1200,6202288,-0.0228
2022-03-25,17.0300,17.4500,16.6100,16.6300,6571579,-0.0286
2022-03-28,16.8300,17.5000,16.3700,16.3800,6942248,-0.0150
2022-03-29,15.9900,16.0200,15.5300,15.6200,8532775,-0.0464
2022-03-30,15.7600,16.3050,15.4850,15.7900,8323275,0.0109
2022-03-31,15.9000,16.6800,15.8400,16.5700,8812905,0.0494
2022-04-01,16.3500,16.6799,15.9500,16.0000,8427378,-0.0344
2022-04-04,15.8700,15.9950,15.1400,15.1400,5808443,-0.0537
2022-04-05,15.3800,16.4900,15.2400,16.4200,9614527,0.0845
2022-04-06,17.0000,17.7400,16.6800,16.8000,18440844,0.0231
2022-04-07,16.9200,17.2500,16.2000,16.3100,10210609,-0.0292
2022-04-08,16.5400,16.7200,15.8850,16.3100,8614544,0.0000
2022-04-11,16.6700,17.2550,16.4900,17.2400,8415118,0.0570
2022-04-12,16.8400,17.4600,16.4300,17.4000,13171097,0.0093
2022-04-13,17.4600,17.5100,16.1450,16.2300,7586725,-0.0672
2022-04-14,15.9700,16.6600,15.7000,16.6200,9047322,0.0240
2022-04-18,16.7500,16.7800,16.2000,16.3900,8557177,-0.0138
2022-04-19,16.3600,16.4250,15.3900,15.5800,8902382,-0.0494
2022-04-20,15.3000,15.5950,15.0800,15.2200,11077734,-0.0231
2022-04-21,14.9400,16.6100,14.8800,16.3200,16051794,0.0723
2022-04-22,16.3700,18.4900,16.2700,18.3600,22976972,0.1250
2022-04-25,18.6000,19.4400,17.8150,17.9300,26964512,-0.0234
2022-04-26,18.2000,19.9000,18.2000,19.8100,19360448,0.1049
2022-04-27,19.8900,20.2500,19.0279,20.2200,16360307,0.0207
2022-04-28,19.1800,19.7200,18.3000,19.1700,12609863,-0.0519
2022-04-29,19.4500,20.7600,18.8450,20.6300,18253089,0.0762
2022-05-02,20.7500,21.7700,20.2000,20.3500,15546203,-0.0136
2022-05-03,20.0200,20.2400,19.0500,19.1200,18188878,-0.0604
2022-05-04,18.8700,19.1500,17.2300,17.3700,20992752,-0.0915
2022-05-05,17.8300,20.9000,17.6750,20.4500,31633641,0.1773
2022-05-06,20.7500,21.9000,20.1000,20.1800,26025085,-0.0132
2022-05-09,21.0700,22.0000,20.8400,21.7900,23696395,0.0798
2022-05-10,20.7400,21.9000,20.6300,21.0700,14041126,-0.0330
2022-05-11,21.1400,21.3700,20.0000,20.8800,18655786,-0.0090
2022-05-12,21.2500,21.7200,20.4000,20.5100,16240702,-0.0177
